Title,Summary,Enrollment,Stars,Rating,Link,Category,count_students,course_length,course_rating,days_since_released
Machine Learning A-Z: Support Vector Machine with Python ©,The Complet Machine Learning and Support Vector Machine Course for Beginners in 2020,255,4.6,12,https://www.udemy.com/course/support-vector-machine-with-python-from-scratch/,Tech,312.0,11.5,4.3,526.0
Machine Learning in the Elastic Search,Learn how to leverage Machine Learning features in the Elastic Search for anomaly detection,82,3.0,11,https://www.udemy.com/course/machine-learning-in-the-elastic-search/,Tech,111.0,1.5,2.8,2094.0
Hands-On Neural Networks​: Build Machine Learning Models​,Credit Fraud Detection & Stock Analysis​​ -- No Experience Required. Learn to Base Predictions With Python & Tensorflow,129,4.5,11,https://www.udemy.com/course/hands-on-neural-networks-build-machine-learning-models/,Tech,151.0,7.0,4.0,1114.0
Learn Machine Learning with Weka,Learn Machine Learning and Weka with this COurse,568,2.7,11,https://www.udemy.com/course/learn-machine-learning-with-weka/,Tech,579.0,1.5,2.9,1291.0
Data science and Data preparation with KNIME,KNIME - a powerful tool for data science and machine learning Data science with higher efficiency. KNIME data cleaning,112,4.7,11,https://www.udemy.com/course/data-science-and-data-preparation-with-knime/,Tech,614.0,4.5,4.7,1869.0
Python Practice Test MCQ Certified: Go from 0 to Expert hero,"Challenge your knowledge with +1000 Q & A with explanations in Python for Beginners , Data Science & Machine learning",139,5.0,11,https://www.udemy.com/course/python-practice-test-mcq-certified-go-from-0-to-expert-hero/,Tech,149.0,,4.4,925.0
Machine Learning Mastery (Integrated Theory+Practical HW),"Data Science,Machine Learning, Predictive Analytics, Python, Handson",344,4.0,11,https://www.udemy.com/course/data-science-machine-learning-mastery/,Tech,355.0,8.0,4.2,1158.0
Future of Artificial Intelligence,Learn fundamentals of Artificial Intelligence from Scratch,7184,3.4,11,https://www.udemy.com/course/future-of-artificial-intelligence/,Tech,7189.0,7.5,3.0,978.0
Python: Build Machine Learning Models in 6 Hours,A complete & comprehensive course in which you will create machine learning models with ease!,81,4.2,11,https://www.udemy.com/course/python-build-machine-learning-models-in-6-hours/,Tech,94.0,5.5,3.7,
Linear regression in R for Data Scientists,Learn the most important technique in Analytics with lots of business examples. From basic to advanced.,177,3.0,11,https://www.udemy.com/course/linear-regression-in-r-for-data-scientists/,Tech,184.0,7.0,3.1,
Ranking Search Results using Machine Learning,"Ranking Search Results using Machine Learning models like LAMBDAMART, LAMBDANET, RANKNET",53,2.8,11,https://www.udemy.com/course/ranking-search-results-using-machine-learning/,Tech,77.0,2.5,3.2,
"Practical Data Analysis with Python and Pandas ,Real Project",Only course do data analysis with real life projects and provide real life skill with python and pandas,1197,3.8,11,https://www.udemy.com/course/master-data-analysis-with-python/,Tech,1202.0,1.5,3.8,
Azure Machine Learning in the cloud without coding,How to do machine learning experiments in the cloud for free without coding. Azure machine learning for beginners,140,4.3,10,https://www.udemy.com/course/azure-machine-learning-in-the-cloud-without-coding/,Tech,151.0,2.5,4.3,
Computer vision: OpenCV Basics Quick Starter in Python,Start your Deep Learning Computer Vision Endeavor with Strong OpenCV Basics in Python,1348,4.0,10,https://www.udemy.com/course/computer-vision-opencv-fundamentals-using-python/,Tech,1367.0,4.0,3.9,
Artificial Intelligence Projects with Python-HandsOn: 2-in-1,Hands-on projects that simplify your first steps into the world of artificial intelligence with Python,162,3.5,10,https://www.udemy.com/course/artificial-intelligence-projects-with-python-handson-2-in-1/,Tech,172.0,4.0,3.6,
Data Science Projects with Python,"A case study approach to successful data science projects using Python, pandas, and scikit-learn",72,4.1,10,https://www.udemy.com/course/data-science-projects-with-python/,Tech,113.0,6.0,4.6,
"Machine Learning: Random Forest, Adaboost & Decision Tree","Learn Advanced Machine Learning on Random Forest, Adaboost, Decision Trees Hands-on",2988,4.5,10,https://www.udemy.com/course/random-forest-adaboost-decision-trees-in-machine-learning/,Tech,2998.0,3.0,3.9,
Tableau 2019.1 for Data Scientists,Create powerful dashboards and presentations for your data with Tableau 2019.1,54,4.1,10,https://www.udemy.com/course/tableau-20191-for-data-scientists/,Tech,54.0,,4.1,
"Read, write, and analyze data with pandas & Python!",Learn to code in Python and analyze data using the pandas dataframe! Complete with practical projects. Learn to code.,121,3.3,10,https://www.udemy.com/course/datasciencepython/,Tech,128.0,25.0,3.3,
Natural Language Processing (NLP) Interview Test Series,From Zero to Hero in all NLP interview. Ace your next Data Science interview by mastering Natural Language Processing,1277,4.0,10,https://www.udemy.com/course/natural-language-processing-nlp-interview-test-series/,Tech,1288.0,,4.2,
The #1 Python Data Scientist: Sentiment Analysis & More,"Build Projects with Machine Learning, Text Classification, TensorFlowNumPy, PyPlot, Pandas, and More in Google Colab...",49,4.6,10,https://www.udemy.com/course/the-1-python-data-scientist-sentiment-analysis-more/,Tech,120.0,16.5,4.6,
Understanding pyTorch for beginners,Develop an understanding in pyTorch step by step - pyTorch for beginners,121,4.6,10,https://www.udemy.com/course/understanding-pytorch-for-beginners/,Tech,121.0,,4.6,
"New in Big Data: Hive, HiveMall, AWS Lambda, Solr, Kibana","Big Data ETL, Machine Learning and Data Visualization. Concise hands-on course with full code examples. Learn to excel!",140,3.4,10,https://www.udemy.com/course/bigdata-hands-on-hive-hivemall-aws-lambda-solr-and-hue/,Tech,144.0,2.5,3.4,
Create Arrays in Python NumPy - Learn Scientific Computing!,"Complete beginner's bootcamp for learning to code from scratch in Python! +Array calculations, functions, statistics.",117,3.4,10,https://www.udemy.com/course/pythonnumpymath/,Tech,122.0,22.0,3.9,
Supervised Machine Learning for beginners,"kick start your machine learning journey with supervised learning for beginners, python, jupyter and scikit-learn!",65,4.6,10,https://www.udemy.com/course/supervised-machine-learning-for-beginners/,Tech,89.0,5.0,4.7,
Business Statistics with R,Learn business statistics from basic to expert level through a practical course with R statistical software.,49,3.7,10,https://www.udemy.com/course/business-statistics-with-r/,Tech,62.0,4.0,3.7,
The Complete Machine Learning and Data Science Course in R,Become a real time professional Data Scientist by learning the intuition and Math Behind each Machine Learning Model,69,4.4,10,https://www.udemy.com/course/the-complete-machine-learning-and-data-science-course-in-r/,Tech,179.0,17.5,4.8,
Introductory Probability and Statistics,An Excel Oriented Course,97,3.9,10,https://www.udemy.com/course/introductory-probability-and-statistics/,Tech,109.0,11.0,3.6,
Artificial Intelligence #8 : Particle Swarm Optimization,Learn how to solve optimization problem using Particle Swarm Optimization Method,1531,3.1,10,https://www.udemy.com/course/artificial-intelligence-8-particle-swarm-optimization/,Tech,1550.0,1.5,3.7,
The Secret to Smoother Gameplay with Unity AI!,"Steer, flee, avoid! Anything is possible with Steering Behavior. Make a spaceship game with artificial intelligence & C#",187,4.6,10,https://www.udemy.com/course/the-secret-to-smoother-gameplay-with-unity-ai/,Tech,213.0,8.0,4.6,
Become a Visualization Expert Using TABLEAU,Learn Most popular Visualization tool Tableau,200,3.3,10,https://www.udemy.com/course/become-a-visualization-expert-using-tableau/,Tech,200.0,8.5,3.3,
Python for Computer Vision: Object (Traffic Sign) Detection,Learn how to develop an object detection application,53,3.9,10,https://www.udemy.com/course/python-for-computer-vision-object-detection/,Tech,78.0,2.0,3.6,
"AWS IoT:Building cool apps,AI& serverless Computing-Deeplens",AWS Dl lets you use the latest Artificial Intelligence (AI) tools & technology to develop computer vision applications !,931,2.8,10,https://www.udemy.com/course/building-cool-apps-iotai-serverless-computing-aws-deeplens/,Tech,942.0,2.0,2.8,
neural networks for autoencoders and recommender systems,How to build autoencoders and recommender systems with neural networks. Machine learning hands on data science class,100,4.3,9,https://www.udemy.com/course/neural-networks-for-autoencoders-and-recommender-systems/,Tech,154.0,2.0,3.7,
Apache Hadoop Essential Training,"Big Data, Machine Learning, DBMS, GFS, Map Reduce and Much More",350,3.4,9,https://www.udemy.com/course/apache-hadoop-essential-training/,Tech,354.0,4.5,3.4,
